nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
EURO CHANNEL GROUPE,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,MARTIN-EGLISE,76370,76,Normandie,,,,BRUNO FRANCOIS-GEORGES BELIARD,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/438412900,https://annuaire-entreprises.data.gouv.fr/entreprise/438412900,https://annuaire-entreprises.data.gouv.fr/annonces/438412900,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/438412900,https://annuaire-entreprises.data.gouv.fr/dirigeants/438412900,"https://www.google.com/maps?q=49.922228242,1.1216506591",https://www.google.com/search?q=EURO+CHANNEL+GROUPE+MARTIN-EGLISE,https://news.google.com/search?hl=fr&q=%22EURO+CHANNEL+GROUPE%22,https://www.linkedin.com/search/results/companies/?keywords=EURO+CHANNEL+GROUPE,https://www.linkedin.com/search/results/people/?keywords=BRUNO+FRANCOIS-GEORGES+BELIARD+EURO+CHANNEL+GROUPE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=EURO+CHANNEL+GROUPE&ou=MARTIN-EGLISE,https://www.societe.com/cgi-bin/search?champs=438412900,,,,20-49,2023,PME,3,4,,,,12802,2023,25,2001-07-02,SARL,,,,non,non,,0016,FR95438412900,active,,438412900,43841290000039,49.41A,PARC EURO CHANNEL RUE JEAN REDELE 76370 MARTIN-EGLISE,49.922228242,1.1216506591,,,,,non,non,2026-09-05,sirene,MARTIN-EGLISE
EXCELLYS TRANSPORT ET LOGISTIQUE,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,LENTILLY,69210,69,Auvergne-Rhone-Alpes,,,,LANCELOT HENRI ANDRE GAURAN,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/921664173,https://annuaire-entreprises.data.gouv.fr/entreprise/921664173,https://annuaire-entreprises.data.gouv.fr/annonces/921664173,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/921664173,https://annuaire-entreprises.data.gouv.fr/dirigeants/921664173,"https://www.google.com/maps?q=45.821563836,4.6655128788",https://www.google.com/search?q=EXCELLYS+TRANSPORT+ET+LOGISTIQUE+LENTILLY,https://news.google.com/search?hl=fr&q=%22EXCELLYS+TRANSPORT+ET+LOGISTIQUE%22,https://www.linkedin.com/search/results/companies/?keywords=EXCELLYS+TRANSPORT+ET+LOGISTIQUE,https://www.linkedin.com/search/results/people/?keywords=LANCELOT+HENRI+ANDRE+GAURAN+EXCELLYS+TRANSPORT+ET+LOGISTIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=EXCELLYS+TRANSPORT+ET+LOGISTIQUE&ou=LENTILLY,https://www.societe.com/cgi-bin/search?champs=921664173,,,,6-9,2023,PME,3,3,,,,,,4,2022-11-23,SARL,,,,non,non,,,FR62921664173,active,,921664173,92166417300017,49.41A,39 R LA GARE 69210 LENTILLY,45.821563836,4.6655128788,,,,,non,non,2026-09-03,sirene,LENTILLY
F.A LOGISTICS,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,SOUFFELWEYERSHEIM,67460,67,Grand Est,,,,AHMED-AMIN HABILA,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/829840685,https://annuaire-entreprises.data.gouv.fr/entreprise/829840685,https://annuaire-entreprises.data.gouv.fr/annonces/829840685,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/829840685,https://annuaire-entreprises.data.gouv.fr/dirigeants/829840685,"https://www.google.com/maps?q=48.630171542,7.7281920083",https://www.google.com/search?q=F.A+LOGISTICS+SOUFFELWEYERSHEIM,https://news.google.com/search?hl=fr&q=%22F.A+LOGISTICS%22,https://www.linkedin.com/search/results/companies/?keywords=F.A+LOGISTICS,https://www.linkedin.com/search/results/people/?keywords=AHMED-AMIN+HABILA+F.A+LOGISTICS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=F.A+LOGISTICS&ou=SOUFFELWEYERSHEIM,https://www.societe.com/cgi-bin/search?champs=829840685,,,,250-499,2023,PME,3,5,,,,,,9,2017-06-15,SARL,,,,non,non,,0016,FR92829840685,active,,829840685,82984068500038,49.41A,25 RUE DES TUILERIES 67460 SOUFFELWEYERSHEIM,48.630171542,7.7281920083,,,,FAYCAL JRAJRIA (Gérant),non,non,2026-09-02,sirene,SOUFFELWEYERSHEIM
FRANCE ALLIANCE 24,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,COUERON,44220,44,Pays de la Loire,,,,MICHAEL JEAN-FRANCOIS THOMAS PENISSON,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/909618274,https://annuaire-entreprises.data.gouv.fr/entreprise/909618274,https://annuaire-entreprises.data.gouv.fr/annonces/909618274,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/909618274,https://annuaire-entreprises.data.gouv.fr/dirigeants/909618274,"https://www.google.com/maps?q=47.247999368,-1.680016822",https://www.google.com/search?q=FRANCE+ALLIANCE+24+COUERON,https://news.google.com/search?hl=fr&q=%22FRANCE+ALLIANCE+24%22,https://www.linkedin.com/search/results/companies/?keywords=FRANCE+ALLIANCE+24,https://www.linkedin.com/search/results/people/?keywords=MICHAEL+JEAN-FRANCOIS+THOMAS+PENISSON+FRANCE+ALLIANCE+24,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FRANCE+ALLIANCE+24&ou=COUERON,https://www.societe.com/cgi-bin/search?champs=909618274,,,,20-49,2023,PME,3,4,,,,-4723,2024,4,2022-01-25,SAS,,,,non,non,,9999,FR06909618274,active,,909618274,90961827400015,49.41A,ZAC LES HAUT DE COUERON 14 RUE DES ENTREPRENEURS 44220 COUERON,47.247999368,-1.680016822,,,,,non,oui,2026-08-25,sirene,COUERON
FRIGO TRANSPORTS 76,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,GUIDEL,56520,56,Bretagne,,,,MARC JOLIVET,Commissaire aux comptes suppléant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/824336093,https://annuaire-entreprises.data.gouv.fr/entreprise/824336093,https://annuaire-entreprises.data.gouv.fr/annonces/824336093,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/824336093,https://annuaire-entreprises.data.gouv.fr/dirigeants/824336093,"https://www.google.com/maps?q=47.806644542,-3.469001035",https://www.google.com/search?q=FRIGO+TRANSPORTS+76+GUIDEL,https://news.google.com/search?hl=fr&q=%22FRIGO+TRANSPORTS+76%22,https://www.linkedin.com/search/results/companies/?keywords=FRIGO+TRANSPORTS+76,https://www.linkedin.com/search/results/people/?keywords=MARC+JOLIVET+FRIGO+TRANSPORTS+76,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FRIGO+TRANSPORTS+76&ou=GUIDEL,https://www.societe.com/cgi-bin/search?champs=824336093,,,,20-49,2023,ETI,3,3,,,,,,10,2016-12-13,SAS,,,,non,non,,,FR81824336093,active,,824336093,82433609300011,49.41A,Z.I. ROUTE DE GESTEL 56520 GUIDEL,47.806644542,-3.469001035,,,,OUEST CONSEILS AUDIT (Commissaire aux comptes titulaire); DELANCHY TRANSPORTS (Président de SAS),non,non,2026-09-02,sirene,GUIDEL
GEODIS D&E LILLE EUROPE,C,33,a contacter,,,,,,,,,,,,logistique,"Messagerie, fret express",LILLE,59160,59,Hauts-de-France,,,,FRANCK MEURISSE,Président de SAS,effectif+10|categorie+5|multi-sites+8|dirigeant+5|labels+5,,https://www.pappers.fr/entreprise/457507358,https://annuaire-entreprises.data.gouv.fr/entreprise/457507358,https://annuaire-entreprises.data.gouv.fr/annonces/457507358,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/457507358,https://annuaire-entreprises.data.gouv.fr/dirigeants/457507358,"https://www.google.com/maps?q=50.637134246,2.9969648886",https://www.google.com/search?q=GEODIS+D%26E+LILLE+EUROPE+LILLE,https://news.google.com/search?hl=fr&q=%22GEODIS+D%26E+LILLE+EUROPE%22,https://www.linkedin.com/search/results/companies/?keywords=GEODIS+D%26E+LILLE+EUROPE,https://www.linkedin.com/search/results/people/?keywords=FRANCK+MEURISSE+GEODIS+D%26E+LILLE+EUROPE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GEODIS+D%26E+LILLE+EUROPE&ou=LILLE,https://www.societe.com/cgi-bin/search?champs=457507358,,,,250-499,2023,GE,3,7,,78971388,,1905685,2024,69,1957-01-01,SAS,,CALBERSON LILLE EUROPE,,non,non,Bio,0016,FR22457507358,active,,457507358,45750735800069,52.29A,7 AVENUE DE LA ROTONDE 59160 LILLE,50.637134246,2.9969648886,,,,ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire),non,non,2026-09-02,sirene,LILLE
GEODIS D&E PARIS EUROPE,C,33,a contacter,,,,,,,,,,,,logistique,"Messagerie, fret express",LEVALLOIS-PERRET,92300,92,Ile-de-France,,,,RALPH CARLE,Autre,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/501378582,https://annuaire-entreprises.data.gouv.fr/entreprise/501378582,https://annuaire-entreprises.data.gouv.fr/annonces/501378582,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/501378582,https://annuaire-entreprises.data.gouv.fr/dirigeants/501378582,"https://www.google.com/maps?q=48.898093889,2.2774168243",https://www.google.com/search?q=GEODIS+D%26E+PARIS+EUROPE+LEVALLOIS-PERRET,https://news.google.com/search?hl=fr&q=%22GEODIS+D%26E+PARIS+EUROPE%22,https://www.linkedin.com/search/results/companies/?keywords=GEODIS+D%26E+PARIS+EUROPE,https://www.linkedin.com/search/results/people/?keywords=RALPH+CARLE+GEODIS+D%26E+PARIS+EUROPE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GEODIS+D%26E+PARIS+EUROPE&ou=LEVALLOIS-PERRET,https://www.societe.com/cgi-bin/search?champs=501378582,,,,250-499,2023,GE,3,5,,166434704,,-5522411,2024,19,2007-12-07,SAS,,,,non,non,,,FR20501378582,active,,501378582,50137858200032,52.29A,ESPACE SEINE 26 QUAI CHARLES PASQUA 92300 LEVALLOIS-PERRET,48.898093889,2.2774168243,,,,MARIE-CHARLOTTE MATS-BERNON (MATS) (Autre); ESTELLE FERNANDEZ (MEURIOT) (Membre); LIONEL TERRA (Président de SAS); ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire),non,non,2026-09-05,sirene,LEVALLOIS-PERRET
GEODIS D&E VAL-DE-MARNE,C,33,a contacter,,,,,,,,,,,,logistique,"Messagerie, fret express",LEVALLOIS-PERRET,92300,92,Ile-de-France,,,,LIONEL TERRA,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/440708634,https://annuaire-entreprises.data.gouv.fr/entreprise/440708634,https://annuaire-entreprises.data.gouv.fr/annonces/440708634,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/440708634,https://annuaire-entreprises.data.gouv.fr/dirigeants/440708634,"https://www.google.com/maps?q=48.898093889,2.2774168243",https://www.google.com/search?q=GEODIS+D%26E+VAL-DE-MARNE+LEVALLOIS-PERRET,https://news.google.com/search?hl=fr&q=%22GEODIS+D%26E+VAL-DE-MARNE%22,https://www.linkedin.com/search/results/companies/?keywords=GEODIS+D%26E+VAL-DE-MARNE,https://www.linkedin.com/search/results/people/?keywords=LIONEL+TERRA+GEODIS+D%26E+VAL-DE-MARNE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GEODIS+D%26E+VAL-DE-MARNE&ou=LEVALLOIS-PERRET,https://www.societe.com/cgi-bin/search?champs=440708634,,,,50-99,2023,GE,3,9,,23881257,,1703060,2024,24,2002-01-01,SAS,,,,non,non,,,FR06440708634,active,,440708634,44070863400090,52.29A,ESPACE SEINE 26 QUAI CHARLES PASQUA 92300 LEVALLOIS-PERRET,48.898093889,2.2774168243,,,,ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire),non,non,2026-09-04,sirene,LEVALLOIS-PERRET
GEODIS D&E YVELINES,C,33,a contacter,,,,,,,,,,,,logistique,"Messagerie, fret express",LEVALLOIS-PERRET,92300,92,Ile-de-France,,,,LIONEL TERRA,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/439503533,https://annuaire-entreprises.data.gouv.fr/entreprise/439503533,https://annuaire-entreprises.data.gouv.fr/annonces/439503533,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/439503533,https://annuaire-entreprises.data.gouv.fr/dirigeants/439503533,"https://www.google.com/maps?q=48.898093889,2.2774168243",https://www.google.com/search?q=GEODIS+D%26E+YVELINES+LEVALLOIS-PERRET,https://news.google.com/search?hl=fr&q=%22GEODIS+D%26E+YVELINES%22,https://www.linkedin.com/search/results/companies/?keywords=GEODIS+D%26E+YVELINES,https://www.linkedin.com/search/results/people/?keywords=LIONEL+TERRA+GEODIS+D%26E+YVELINES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GEODIS+D%26E+YVELINES&ou=LEVALLOIS-PERRET,https://www.societe.com/cgi-bin/search?champs=439503533,,,,50-99,2023,GE,3,6,,27418966,,3495750,2024,25,2001-10-01,SAS,,,,non,non,,,FR87439503533,active,,439503533,43950353300051,52.29A,ESPACE SEINE 26 QUAI CHARLES PASQUA 92300 LEVALLOIS-PERRET,48.898093889,2.2774168243,,,,FORVIS MAZARS SA (Commissaire aux comptes titulaire),non,non,2026-09-04,sirene,LEVALLOIS-PERRET
GPX  DOM,C,33,a contacter,,,,,,,,,,,,logistique,"Messagerie, fret express",LE LAMENTIN,97232,972,Martinique,,,,XAVIER FRANCOIS MARIE-JOSEPH GOUYE,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/534785753,https://annuaire-entreprises.data.gouv.fr/entreprise/534785753,https://annuaire-entreprises.data.gouv.fr/annonces/534785753,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/534785753,https://annuaire-entreprises.data.gouv.fr/dirigeants/534785753,https://www.google.com/maps/search/?api=1&query=GPX++DOM+LE+LAMENTIN,https://www.google.com/search?q=GPX++DOM+LE+LAMENTIN,https://news.google.com/search?hl=fr&q=%22GPX++DOM%22,https://www.linkedin.com/search/results/companies/?keywords=GPX++DOM,https://www.linkedin.com/search/results/people/?keywords=XAVIER+FRANCOIS+MARIE-JOSEPH+GOUYE+GPX++DOM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GPX++DOM&ou=LE+LAMENTIN,https://www.societe.com/cgi-bin/search?champs=534785753,,,,6-9,2023,PME,3,5,,,,,,15,2011-10-01,SARL,,,,non,non,,,FR66534785753,active,,534785753,53478575300011,52.29A,369 SUR LA RD15 LIEUX DIT BOIS D'IND 97232 LE LAMENTIN,,,,,,,non,non,2026-09-05,sirene,LE LAMENTIN
GREEN ALPES,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,GRENOBLE,38100,38,Auvergne-Rhone-Alpes,,,,YACINE KARA,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/851773515,https://annuaire-entreprises.data.gouv.fr/entreprise/851773515,https://annuaire-entreprises.data.gouv.fr/annonces/851773515,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/851773515,https://annuaire-entreprises.data.gouv.fr/dirigeants/851773515,"https://www.google.com/maps?q=45.1718485357463,5.71860803564012",https://www.google.com/search?q=GREEN+ALPES+GRENOBLE,https://news.google.com/search?hl=fr&q=%22GREEN+ALPES%22,https://www.linkedin.com/search/results/companies/?keywords=GREEN+ALPES,https://www.linkedin.com/search/results/people/?keywords=YACINE+KARA+GREEN+ALPES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GREEN+ALPES&ou=GRENOBLE,https://www.societe.com/cgi-bin/search?champs=851773515,,,,50-99,2023,PME,3,4,,,,,,7,2019-06-19,SARL,,,,non,non,,,FR87851773515,active,,851773515,85177351500032,49.41A,1 RUE MARQUIAN 38100 GRENOBLE,45.1718485357463,5.71860803564012,,,,,non,non,2026-09-02,sirene,GRENOBLE
GUYOT LOGISTIQUE,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,BREST,29200,29,Bretagne,,,,JULIEN BRANELLEC,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/501139034,https://annuaire-entreprises.data.gouv.fr/entreprise/501139034,https://annuaire-entreprises.data.gouv.fr/annonces/501139034,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/501139034,https://annuaire-entreprises.data.gouv.fr/dirigeants/501139034,"https://www.google.com/maps?q=48.3891193058144,-4.45770585562256",https://www.google.com/search?q=GUYOT+LOGISTIQUE+BREST,https://news.google.com/search?hl=fr&q=%22GUYOT+LOGISTIQUE%22,https://www.linkedin.com/search/results/companies/?keywords=GUYOT+LOGISTIQUE,https://www.linkedin.com/search/results/people/?keywords=JULIEN+BRANELLEC+GUYOT+LOGISTIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GUYOT+LOGISTIQUE&ou=BREST,https://www.societe.com/cgi-bin/search?champs=501139034,,,,50-99,2023,ETI,3,6,,,,,,19,2007-11-19,SAS,,,,non,non,,,FR49501139034,active,,501139034,50113903400067,49.41A,15 ROND-POINT DES GREBES 29200 BREST,48.3891193058144,-4.45770585562256,,,,KPMG S.A (Commissaire aux comptes titulaire); HIRU ENVIRONNEMENT (Président de SAS),non,oui,2026-08-29,sirene,BREST
J'M,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,PRESSINS,38480,38,Auvergne-Rhone-Alpes,,,,JULIE ODETTE SIMONE MORESTIN (POREE),Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/834907685,https://annuaire-entreprises.data.gouv.fr/entreprise/834907685,https://annuaire-entreprises.data.gouv.fr/annonces/834907685,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/834907685,https://annuaire-entreprises.data.gouv.fr/dirigeants/834907685,"https://www.google.com/maps?q=45.532634753,5.6183893595",https://www.google.com/search?q=J%27M+PRESSINS,https://news.google.com/search?hl=fr&q=%22J%27M%22,https://www.linkedin.com/search/results/companies/?keywords=J%27M,https://www.linkedin.com/search/results/people/?keywords=JULIE+ODETTE+SIMONE+MORESTIN+%28POREE%29+J%27M,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=J%27M&ou=PRESSINS,https://www.societe.com/cgi-bin/search?champs=834907685,,,,10-19,2023,PME,3,3,,,,29362,2023,8,2018-01-02,SAS,,J'M,,non,non,,,FR28834907685,active,,834907685,83490768500012,49.41A,750 LA VOIE ROMAINE 38480 PRESSINS,45.532634753,5.6183893595,,,,2J2M (Président de SAS),non,non,2026-09-02,sirene,PRESSINS
KAPLAN,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,COMPANS,77290,77,Ile-de-France,,,,WARNING,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/497991653,https://annuaire-entreprises.data.gouv.fr/entreprise/497991653,https://annuaire-entreprises.data.gouv.fr/annonces/497991653,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/497991653,https://annuaire-entreprises.data.gouv.fr/dirigeants/497991653,"https://www.google.com/maps?q=48.9897504633768,2.65193902627007",https://www.google.com/search?q=KAPLAN+COMPANS,https://news.google.com/search?hl=fr&q=%22KAPLAN%22,https://www.linkedin.com/search/results/companies/?keywords=KAPLAN,https://www.linkedin.com/search/results/people/?keywords=WARNING+KAPLAN,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=KAPLAN&ou=COMPANS,https://www.societe.com/cgi-bin/search?champs=497991653,,,,10-19,2023,ETI,3,5,,,,-79708,2019,19,2007-05-11,SAS,,,,non,non,,0016,FR80497991653,active,,497991653,49799165300054,49.41A,ZI DE MITRY-COMPANS 41 RUE MERCIER 77290 COMPANS,48.9897504633768,2.65193902627007,,,,GROUPE W (Directeur Général),non,non,2026-09-05,sirene,COMPANS
LYN TRANSPORT,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,CAVAILLON,84300,84,Provence-Alpes-Cote d'Azur,,,,IKRAM EL YOUSFI (EL OUALI),Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/898926787,https://annuaire-entreprises.data.gouv.fr/entreprise/898926787,https://annuaire-entreprises.data.gouv.fr/annonces/898926787,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/898926787,https://annuaire-entreprises.data.gouv.fr/dirigeants/898926787,"https://www.google.com/maps?q=43.8374417268365,5.04214245421651",https://www.google.com/search?q=LYN+TRANSPORT+CAVAILLON,https://news.google.com/search?hl=fr&q=%22LYN+TRANSPORT%22,https://www.linkedin.com/search/results/companies/?keywords=LYN+TRANSPORT,https://www.linkedin.com/search/results/people/?keywords=IKRAM+EL+YOUSFI+%28EL+OUALI%29+LYN+TRANSPORT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=LYN+TRANSPORT&ou=CAVAILLON,https://www.societe.com/cgi-bin/search?champs=898926787,,,,10-19,2023,PME,3,3,,,,,,5,2021-04-16,SAS,,LYN TRANSPORT,,non,non,,"0016, 9999",FR50898926787,active,,898926787,89892678700018,49.41A,20 AVENUE VERAN DUBLE 84300 CAVAILLON,43.8374417268365,5.04214245421651,,,,,non,oui,2026-08-11,sirene,CAVAILLON
M.F.T,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,BRUMATH,67170,67,Grand Est,,,,BERTRAND BENHESSA,Commissaire aux comptes titulaire,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/429493000,https://annuaire-entreprises.data.gouv.fr/entreprise/429493000,https://annuaire-entreprises.data.gouv.fr/annonces/429493000,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/429493000,https://annuaire-entreprises.data.gouv.fr/dirigeants/429493000,"https://www.google.com/maps?q=48.7317413474328,7.69682147620786",https://www.google.com/search?q=M.F.T+BRUMATH,https://news.google.com/search?hl=fr&q=%22M.F.T%22,https://www.linkedin.com/search/results/companies/?keywords=M.F.T,https://www.linkedin.com/search/results/people/?keywords=BERTRAND+BENHESSA+M.F.T,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=M.F.T&ou=BRUMATH,https://www.societe.com/cgi-bin/search?champs=429493000,,,,100-199,2023,PME,3,4,,,,272082,2023,26,2000-03-01,SARL,,,,non,non,,0016,FR76429493000,active,,429493000,42949300000021,49.41A,4 RUE DE LA FORET 67170 BRUMATH,48.7317413474328,7.69682147620786,,,,TIMUR OYNAR (Gérant); YASEMIN OYNAR (YILDIRIM) (Gérant); FIDEC - FIDUCIAIRE DE L'ECONOMIE (Commissaire aux comptes suppléant),non,non,2026-09-03,sirene,BRUMATH
MAUFFREY LITTORAL,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,SAINT-NABORD,88200,88,Grand Est,,,,FINANCIERE MAUFFREY,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/498921808,https://annuaire-entreprises.data.gouv.fr/entreprise/498921808,https://annuaire-entreprises.data.gouv.fr/annonces/498921808,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/498921808,https://annuaire-entreprises.data.gouv.fr/dirigeants/498921808,"https://www.google.com/maps?q=48.074082449,6.5950492893",https://www.google.com/search?q=MAUFFREY+LITTORAL+SAINT-NABORD,https://news.google.com/search?hl=fr&q=%22MAUFFREY+LITTORAL%22,https://www.linkedin.com/search/results/companies/?keywords=MAUFFREY+LITTORAL,https://www.linkedin.com/search/results/people/?keywords=FINANCIERE+MAUFFREY+MAUFFREY+LITTORAL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MAUFFREY+LITTORAL&ou=SAINT-NABORD,https://www.societe.com/cgi-bin/search?champs=498921808,,,,50-99,2023,ETI,3,6,,,,,,19,2007-07-01,SAS,,,,non,non,,,FR49498921808,active,,498921808,49892180800057,49.41A,ROUTE DE LA PLAINE D'ELOYES 88200 SAINT-NABORD,48.074082449,6.5950492893,,,,PRICEWATERHOUSECOOPERS AUDIT (Commissaire aux comptes titulaire); YZICO (Commissaire aux comptes suppléant),non,non,2026-09-02,sirene,SAINT-NABORD
MAUFFREY PARIS NORD,C,33,a contacter,,,,,,,,,,,,logistique,Transports routiers de fret interurbains,SAINT-NABORD,88200,88,Grand Est,,,,FINANCIERE MAUFFREY,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/814970539,https://annuaire-entreprises.data.gouv.fr/entreprise/814970539,https://annuaire-entreprises.data.gouv.fr/annonces/814970539,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/814970539,https://annuaire-entreprises.data.gouv.fr/dirigeants/814970539,"https://www.google.com/maps?q=48.07230742,6.5970872081",https://www.google.com/search?q=MAUFFREY+PARIS+NORD+SAINT-NABORD,https://news.google.com/search?hl=fr&q=%22MAUFFREY+PARIS+NORD%22,https://www.linkedin.com/search/results/companies/?keywords=MAUFFREY+PARIS+NORD,https://www.linkedin.com/search/results/people/?keywords=FINANCIERE+MAUFFREY+MAUFFREY+PARIS+NORD,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MAUFFREY+PARIS+NORD&ou=SAINT-NABORD,https://www.societe.com/cgi-bin/search?champs=814970539,,,,100-199,2023,ETI,3,5,,,,,,11,2015-12-01,SAS,,,,non,non,,,FR51814970539,active,,814970539,81497053900015,49.41A,ZI DU BOIS JOLI ROUTE DE LA PLAINE D'ELOYES 88200 SAINT-NABORD,48.07230742,6.5970872081,,,,YZICO (Commissaire aux comptes titulaire),non,non,2026-09-03,sirene,SAINT-NABORD
