nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
NYXO REIMS BY AUTOSPHERE,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,REIMS,51100,51,Grand Est,,,,NICOLAS JEAN-PIERRE COUSTENOBLE,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/433939584,https://annuaire-entreprises.data.gouv.fr/entreprise/433939584,https://annuaire-entreprises.data.gouv.fr/annonces/433939584,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/433939584,https://annuaire-entreprises.data.gouv.fr/dirigeants/433939584,"https://www.google.com/maps?q=49.239031908,4.0792771959",https://www.google.com/search?q=NYXO+REIMS+BY+AUTOSPHERE+REIMS,https://news.google.com/search?hl=fr&q=%22NYXO+REIMS+BY+AUTOSPHERE%22,https://www.linkedin.com/search/results/companies/?keywords=NYXO+REIMS+BY+AUTOSPHERE,https://www.linkedin.com/search/results/people/?keywords=NICOLAS+JEAN-PIERRE+COUSTENOBLE+NYXO+REIMS+BY+AUTOSPHERE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=NYXO+REIMS+BY+AUTOSPHERE&ou=REIMS,https://www.societe.com/cgi-bin/search?champs=433939584,,,,50-99,2023,GE,7,13,,44239697,,-634955,2024,26,2000-12-19,SAS,MURIGNY AUTOMOBILES,GROUPE AUTOSPHERE,,non,non,,1090,FR00433939584,active,,433939584,43393958400101,45.11Z,ZAC CROIX BLANDIN RUE LENA BERNSTEIN 51100 REIMS,49.239031908,4.0792771959,,,,FRANCOIS JOSEPH FREDERIC PISTERS (Président de SAS); KPMG SA (Commissaire aux comptes titulaire),non,oui,2026-08-02,sirene,REIMS
PAACK LOGITICS FR,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",PARIS,75008,75,Ile-de-France,,,,FERNANDO BENITO GALOBART,Gérant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/841448327,https://annuaire-entreprises.data.gouv.fr/entreprise/841448327,https://annuaire-entreprises.data.gouv.fr/annonces/841448327,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/841448327,https://annuaire-entreprises.data.gouv.fr/dirigeants/841448327,"https://www.google.com/maps?q=48.873053731,2.3165925738",https://www.google.com/search?q=PAACK+LOGITICS+FR+PARIS,https://news.google.com/search?hl=fr&q=%22PAACK+LOGITICS+FR%22,https://www.linkedin.com/search/results/companies/?keywords=PAACK+LOGITICS+FR,https://www.linkedin.com/search/results/people/?keywords=FERNANDO+BENITO+GALOBART+PAACK+LOGITICS+FR,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=PAACK+LOGITICS+FR&ou=PARIS,https://www.societe.com/cgi-bin/search?champs=841448327,,,,50-99,2023,PME,7,19,,45575680,,-9687761,2024,8,2018-07-09,SARL,PAACK,PAACK LOGISTICS FR,,non,non,,,FR18841448327,active,,841448327,84144832700012,47.41Z,10 RUE DE PENTHIEVRE 75008 PARIS,48.873053731,2.3165925738,,,,ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire),non,oui,2026-08-04,sirene,PARIS
PROTEA AUTOMOBILES,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,COULOMMIERS,77120,77,Ile-de-France,,,,NICOLAS BOUYER,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/883325136,https://annuaire-entreprises.data.gouv.fr/entreprise/883325136,https://annuaire-entreprises.data.gouv.fr/annonces/883325136,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/883325136,https://annuaire-entreprises.data.gouv.fr/dirigeants/883325136,"https://www.google.com/maps?q=48.8030779678172,3.08957686974301",https://www.google.com/search?q=PROTEA+AUTOMOBILES+COULOMMIERS,https://news.google.com/search?hl=fr&q=%22PROTEA+AUTOMOBILES%22,https://www.linkedin.com/search/results/companies/?keywords=PROTEA+AUTOMOBILES,https://www.linkedin.com/search/results/people/?keywords=NICOLAS+BOUYER+PROTEA+AUTOMOBILES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=PROTEA+AUTOMOBILES&ou=COULOMMIERS,https://www.societe.com/cgi-bin/search?champs=883325136,,,,20-49,2023,ETI,7,9,,23869535,,-127846,2024,6,2020-05-02,SAS,,,,non,non,,,FR22883325136,active,,883325136,88332513600017,45.11Z,6 BOULEVARD DE LA MARNE 77120 COULOMMIERS,48.8030779678172,3.08957686974301,,,,JEAN-FRANCOIS ESMIEU (Commissaire aux comptes suppléant); FRANCK RIESTER (Directeur Général); RIESTER HOLDING (Président de SAS); SOFICAC (Commissaire aux comptes titulaire),non,oui,2026-08-02,sirene,COULOMMIERS
RIESTER NEWCO,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,COULOMMIERS,77120,77,Ile-de-France,,,,NICOLAS BOUYER,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/891860819,https://annuaire-entreprises.data.gouv.fr/entreprise/891860819,https://annuaire-entreprises.data.gouv.fr/annonces/891860819,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/891860819,https://annuaire-entreprises.data.gouv.fr/dirigeants/891860819,"https://www.google.com/maps?q=48.8030779678172,3.08957686974301",https://www.google.com/search?q=RIESTER+NEWCO+COULOMMIERS,https://news.google.com/search?hl=fr&q=%22RIESTER+NEWCO%22,https://www.linkedin.com/search/results/companies/?keywords=RIESTER+NEWCO,https://www.linkedin.com/search/results/people/?keywords=NICOLAS+BOUYER+RIESTER+NEWCO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=RIESTER+NEWCO&ou=COULOMMIERS,https://www.societe.com/cgi-bin/search?champs=891860819,,,,100-199,2023,ETI,7,8,,82004511,,394387,2024,6,2020-12-20,SAS,,,,non,non,,1090,FR41891860819,active,,891860819,89186081900012,45.11Z,ZONE INDUSTRIELLE BOULEVARD DE LA MARNE 77120 COULOMMIERS,48.8030779678172,3.08957686974301,,,,JEAN-FRANCOIS ESMIEU (Commissaire aux comptes suppléant); FRANCK RIESTER (Directeur Général); HOLDING RIESTER (Président de SAS); SOFICAC (Commissaire aux comptes titulaire),non,oui,2026-08-02,sirene,COULOMMIERS
S VO CENTER,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,BISCHHEIM,67800,67,Grand Est,,,,ANTHONY HESS (HESS),Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/534593488,https://annuaire-entreprises.data.gouv.fr/entreprise/534593488,https://annuaire-entreprises.data.gouv.fr/annonces/534593488,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/534593488,https://annuaire-entreprises.data.gouv.fr/dirigeants/534593488,"https://www.google.com/maps?q=48.6179155833256,7.72813213240842",https://www.google.com/search?q=S+VO+CENTER+BISCHHEIM,https://news.google.com/search?hl=fr&q=%22S+VO+CENTER%22,https://www.linkedin.com/search/results/companies/?keywords=S+VO+CENTER,https://www.linkedin.com/search/results/people/?keywords=ANTHONY+HESS+%28HESS%29+S+VO+CENTER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=S+VO+CENTER&ou=BISCHHEIM,https://www.societe.com/cgi-bin/search?champs=534593488,,,,20-49,2023,ETI,7,9,,,,100431,2023,15,2011-09-01,SAS,,LE VEODROME,,non,non,,1090,FR33534593488,active,,534593488,53459348800024,45.11Z,12 RUE EMILE MATHIS 67800 BISCHHEIM,48.6179155833256,7.72813213240842,,,,JONATHAN HESS (HESS) (Directeur Général); WEISS ET ASSOCIES AUDIT (Commissaire aux comptes titulaire); CENTRALE AUTOMOBILE STRASBOURG (Président de SAS),non,oui,2026-08-23,sirene,BISCHHEIM
SUD AUTO EMOTION,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,ROQUES,31120,31,Occitanie,,,,LUC ASPART,Commissaire aux comptes titulaire,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/533947248,https://annuaire-entreprises.data.gouv.fr/entreprise/533947248,https://annuaire-entreprises.data.gouv.fr/annonces/533947248,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/533947248,https://annuaire-entreprises.data.gouv.fr/dirigeants/533947248,"https://www.google.com/maps?q=43.492599269,1.3445461803",https://www.google.com/search?q=SUD+AUTO+EMOTION+ROQUES,https://news.google.com/search?hl=fr&q=%22SUD+AUTO+EMOTION%22,https://www.linkedin.com/search/results/companies/?keywords=SUD+AUTO+EMOTION,https://www.linkedin.com/search/results/people/?keywords=LUC+ASPART+SUD+AUTO+EMOTION,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SUD+AUTO+EMOTION&ou=ROQUES,https://www.societe.com/cgi-bin/search?champs=533947248,,,,20-49,2023,ETI,7,10,,38662275,,156719,2024,15,2011-08-01,SAS,,,,non,non,,,FR52533947248,active,,533947248,53394724800019,45.11Z,RN 117 RUE DES PERIOLES 31120 ROQUES,43.492599269,1.3445461803,,,,THIERRY LAGASSE (Président de SAS); EX AEQUO (Commissaire aux comptes suppléant),non,oui,2026-08-08,sirene,ROQUES
VISTA AUTOMOBILES,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,BEZANNES,51430,51,Grand Est,,,,ANTOINE FERDINAND CONTARDO (CONTARDO),Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/479337107,https://annuaire-entreprises.data.gouv.fr/entreprise/479337107,https://annuaire-entreprises.data.gouv.fr/annonces/479337107,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/479337107,https://annuaire-entreprises.data.gouv.fr/dirigeants/479337107,"https://www.google.com/maps?q=49.215759087,4.0052710395",https://www.google.com/search?q=VISTA+AUTOMOBILES+BEZANNES,https://news.google.com/search?hl=fr&q=%22VISTA+AUTOMOBILES%22,https://www.linkedin.com/search/results/companies/?keywords=VISTA+AUTOMOBILES,https://www.linkedin.com/search/results/people/?keywords=ANTOINE+FERDINAND+CONTARDO+%28CONTARDO%29+VISTA+AUTOMOBILES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=VISTA+AUTOMOBILES&ou=BEZANNES,https://www.societe.com/cgi-bin/search?champs=479337107,,,,20-49,2023,PME,7,11,,24964860,,-340597,2023,22,2004-11-02,SAS,,VISTA AUTOMOBILES,,non,non,,,FR10479337107,active,,479337107,47933710700110,45.11Z,222 RUE LOUIS VICTOR DE BROGLIE 51430 BEZANNES,49.215759087,4.0052710395,,,,COM'FIDUCE ARDENNES (Commissaire aux comptes titulaire),non,oui,2026-08-08,sirene,BEZANNES
A.C.S.AUTOMOBILES,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,BARBEREY-SAINT-SULPICE,10600,10,Grand Est,,,,ARNAUD COURTOIS,Commissaire aux comptes suppléant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/478283971,https://annuaire-entreprises.data.gouv.fr/entreprise/478283971,https://annuaire-entreprises.data.gouv.fr/annonces/478283971,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/478283971,https://annuaire-entreprises.data.gouv.fr/dirigeants/478283971,"https://www.google.com/maps?q=48.328896059,4.0252403996",https://www.google.com/search?q=A.C.S.AUTOMOBILES+BARBEREY-SAINT-SULPICE,https://news.google.com/search?hl=fr&q=%22A.C.S.AUTOMOBILES%22,https://www.linkedin.com/search/results/companies/?keywords=A.C.S.AUTOMOBILES,https://www.linkedin.com/search/results/people/?keywords=ARNAUD+COURTOIS+A.C.S.AUTOMOBILES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=A.C.S.AUTOMOBILES&ou=BARBEREY-SAINT-SULPICE,https://www.societe.com/cgi-bin/search?champs=478283971,,,,20-49,2023,ETI,6,8,,34086811,,-152773,2024,22,2004-08-01,SAS,,AMPLITUDE,,non,non,,1090,FR86478283971,active,,478283971,47828397100024,45.11Z,RUE AMEDEE BOLLEE 10600 BARBEREY-SAINT-SULPICE,48.328896059,4.0252403996,,,,CABINET ERIC MAERTE AUDIT (Commissaire aux comptes titulaire); INTERCOMEX (Commissaire aux comptes suppléant); PRIEUR ET ASSOCIES AUDIT (Commissaire aux comptes titulaire); AMPLITUDE (Président de SAS),non,oui,2026-08-09,sirene,BARBEREY-SAINT-SULPICE
APF BYMYCAR LEMAN,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,ANNEMASSE,74100,74,Auvergne-Rhone-Alpes,,,,BYMYCAR AUTOMOTIVE,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/413282815,https://annuaire-entreprises.data.gouv.fr/entreprise/413282815,https://annuaire-entreprises.data.gouv.fr/annonces/413282815,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/413282815,https://annuaire-entreprises.data.gouv.fr/dirigeants/413282815,"https://www.google.com/maps?q=46.193816146,6.256174628",https://www.google.com/search?q=APF+BYMYCAR+LEMAN+ANNEMASSE,https://news.google.com/search?hl=fr&q=%22APF+BYMYCAR+LEMAN%22,https://www.linkedin.com/search/results/companies/?keywords=APF+BYMYCAR+LEMAN,https://www.linkedin.com/search/results/people/?keywords=BYMYCAR+AUTOMOTIVE+APF+BYMYCAR+LEMAN,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=APF+BYMYCAR+LEMAN&ou=ANNEMASSE,https://www.societe.com/cgi-bin/search?champs=413282815,,,,100-199,2023,GE,6,6,,107883602,,694052,2024,29,1997-08-04,SAS,,BY MY CAR,,non,non,,1090,FR83413282815,active,,413282815,41328281500013,45.11Z,57 ROUTE DE THONON 74100 ANNEMASSE,46.193816146,6.256174628,,,,KPMG SA (Commissaire aux comptes titulaire),non,oui,2026-08-01,sirene,ANNEMASSE
AUCHAN E-COMMERCE FRANCE,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Vente a distance sur catalogue general,VILLENEUVE-D'ASCQ,59491,59,Hauts-de-France,,,,AUCHAN RETAIL FRANCE,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/413176033,https://annuaire-entreprises.data.gouv.fr/entreprise/413176033,https://annuaire-entreprises.data.gouv.fr/annonces/413176033,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/413176033,https://annuaire-entreprises.data.gouv.fr/dirigeants/413176033,"https://www.google.com/maps?q=50.649843572,3.1512107022",https://www.google.com/search?q=AUCHAN+E-COMMERCE+FRANCE+VILLENEUVE-D%27ASCQ,https://news.google.com/search?hl=fr&q=%22AUCHAN+E-COMMERCE+FRANCE%22,https://www.linkedin.com/search/results/companies/?keywords=AUCHAN+E-COMMERCE+FRANCE,https://www.linkedin.com/search/results/people/?keywords=AUCHAN+RETAIL+FRANCE+AUCHAN+E-COMMERCE+FRANCE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AUCHAN+E-COMMERCE+FRANCE&ou=VILLENEUVE-D%27ASCQ,https://www.societe.com/cgi-bin/search?champs=413176033,,,,250-499,2023,GE,6,24,,143792776,,-37475436,2024,29,1997-07-22,SAS,,AUCHANDIRECT,,non,non,,,FR31413176033,active,,413176033,41317603300186,47.91A,200 RUE DE LA RECHERCHE 59491 VILLENEUVE-D'ASCQ,50.649843572,3.1512107022,,,,PRICEWATERHOUSECOOPERS AUDIT (Commissaire aux comptes titulaire),non,oui,2026-08-11,sirene,VILLENEUVE-D'ASCQ
AUTOBERNARD CHAMPAGNE-ARDENNE,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,BOURG-EN-BRESSE,01000,01,Auvergne-Rhone-Alpes,,,,BERNARD PARTICIPATIONS,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/802892794,https://annuaire-entreprises.data.gouv.fr/entreprise/802892794,https://annuaire-entreprises.data.gouv.fr/annonces/802892794,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/802892794,https://annuaire-entreprises.data.gouv.fr/dirigeants/802892794,"https://www.google.com/maps?q=46.219877949,5.2495854021",https://www.google.com/search?q=AUTOBERNARD+CHAMPAGNE-ARDENNE+BOURG-EN-BRESSE,https://news.google.com/search?hl=fr&q=%22AUTOBERNARD+CHAMPAGNE-ARDENNE%22,https://www.linkedin.com/search/results/companies/?keywords=AUTOBERNARD+CHAMPAGNE-ARDENNE,https://www.linkedin.com/search/results/people/?keywords=BERNARD+PARTICIPATIONS+AUTOBERNARD+CHAMPAGNE-ARDENNE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AUTOBERNARD+CHAMPAGNE-ARDENNE&ou=BOURG-EN-BRESSE,https://www.societe.com/cgi-bin/search?champs=802892794,,,,200-249,2023,ETI,6,9,,181447752,,443320,2024,12,2014-06-16,SAS,,,,non,non,,,FR02802892794,active,,802892794,80289279400065,45.11Z,519 AVENUE DE PARME 01000 BOURG-EN-BRESSE,46.219877949,5.2495854021,,,,ERNST YOUNG ET AUTRES (Commissaire aux comptes titulaire),non,oui,2026-08-01,sirene,BOURG-EN-BRESSE
AUTOMOBILES DE CORBEIL ESSONNES,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,CORBEIL-ESSONNES,91100,91,Ile-de-France,,,,BENOIT JEAN HERVÉ ALLEAUME,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/417790797,https://annuaire-entreprises.data.gouv.fr/entreprise/417790797,https://annuaire-entreprises.data.gouv.fr/annonces/417790797,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/417790797,https://annuaire-entreprises.data.gouv.fr/dirigeants/417790797,"https://www.google.com/maps?q=48.613716392,2.4528927563",https://www.google.com/search?q=AUTOMOBILES+DE+CORBEIL+ESSONNES+CORBEIL-ESSONNES,https://news.google.com/search?hl=fr&q=%22AUTOMOBILES+DE+CORBEIL+ESSONNES%22,https://www.linkedin.com/search/results/companies/?keywords=AUTOMOBILES+DE+CORBEIL+ESSONNES,https://www.linkedin.com/search/results/people/?keywords=BENOIT+JEAN+HERV%C3%89+ALLEAUME+AUTOMOBILES+DE+CORBEIL+ESSONNES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AUTOMOBILES+DE+CORBEIL+ESSONNES&ou=CORBEIL-ESSONNES,https://www.societe.com/cgi-bin/search?champs=417790797,,,,100-199,2023,ETI,6,9,,98645660,,1590823,2024,28,1998-03-09,SA,ACE,,,non,non,,1090,FR95417790797,active,,417790797,41779079700019,45.11Z,LES COQUIBUS 7 RUE JACQUES ANQUETIL 91100 CORBEIL-ESSONNES,48.613716392,2.4528927563,,,,ARNAUD PIERRE-JEAN GIRARDIN (Directeur général délégué); EDOUARD ANDRÉ SCHUMACHER (Président de SAS); ACES (Commissaire aux comptes titulaire); ADH EXPERT SA (Commissaire aux comptes suppléant),non,oui,2026-08-28,sirene,CORBEIL-ESSONNES
BG GROUP,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Vente a distance sur catalogue specialise,PARIS,75002,75,Ile-de-France,,,,LAURENT ARROUASSE,Commissaire aux comptes suppléant,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/790674873,https://annuaire-entreprises.data.gouv.fr/entreprise/790674873,https://annuaire-entreprises.data.gouv.fr/annonces/790674873,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/790674873,https://annuaire-entreprises.data.gouv.fr/dirigeants/790674873,"https://www.google.com/maps?q=48.868485223,2.3521493592",https://www.google.com/search?q=BG+GROUP+PARIS,https://news.google.com/search?hl=fr&q=%22BG+GROUP%22,https://www.linkedin.com/search/results/companies/?keywords=BG+GROUP,https://www.linkedin.com/search/results/people/?keywords=LAURENT+ARROUASSE+BG+GROUP,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BG+GROUP&ou=PARIS,https://www.societe.com/cgi-bin/search?champs=790674873,,,,50-99,2023,PME,6,14,,,,-1375645,2022,14,2012-09-15,SAS,,,,non,non,,,FR17790674873,active,,790674873,79067487300142,47.91B,226 RUE SAINT-DENIS 75002 PARIS,48.868485223,2.3521493592,,,,MALDOROR DAVIER (Commissaire aux comptes titulaire); LOUIS-MOISE DE SAINT MICHEL DUNEZAT (Directeur Général); BENOIT WOJTENKA DIRECTION (Président de SAS),non,oui,2026-08-31,sirene,PARIS
DELORME INFORMATIQUE,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",L'AIGLE,61300,61,Normandie,,,,JEAN-CLAUDE DELORME,Président de SAS,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/834173593,https://annuaire-entreprises.data.gouv.fr/entreprise/834173593,https://annuaire-entreprises.data.gouv.fr/annonces/834173593,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/834173593,https://annuaire-entreprises.data.gouv.fr/dirigeants/834173593,"https://www.google.com/maps?q=48.764358451,0.625841777",https://www.google.com/search?q=DELORME+INFORMATIQUE+L%27AIGLE,https://news.google.com/search?hl=fr&q=%22DELORME+INFORMATIQUE%22,https://www.linkedin.com/search/results/companies/?keywords=DELORME+INFORMATIQUE,https://www.linkedin.com/search/results/people/?keywords=JEAN-CLAUDE+DELORME+DELORME+INFORMATIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DELORME+INFORMATIQUE&ou=L%27AIGLE,https://www.societe.com/cgi-bin/search?champs=834173593,,,,10-19,2023,PME,6,10,,,,-10884,2023,9,2017-12-19,SAS,,,,non,non,,1539,FR40834173593,active,,834173593,83417359300015,47.41Z,13 PLACE BOISLANDRY 61300 L'AIGLE,48.764358451,0.625841777,,,,FA2S IT (Président de SAS),non,oui,2026-08-18,sirene,L'AIGLE
IVECO PROVENCE,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,VITROLLES,13127,13,Provence-Alpes-Cote d'Azur,,,,BERNARD HAMPARSOUMIAN,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/409059706,https://annuaire-entreprises.data.gouv.fr/entreprise/409059706,https://annuaire-entreprises.data.gouv.fr/annonces/409059706,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/409059706,https://annuaire-entreprises.data.gouv.fr/dirigeants/409059706,"https://www.google.com/maps?q=43.4336994040731,5.25433602434633",https://www.google.com/search?q=IVECO+PROVENCE+VITROLLES,https://news.google.com/search?hl=fr&q=%22IVECO+PROVENCE%22,https://www.linkedin.com/search/results/companies/?keywords=IVECO+PROVENCE,https://www.linkedin.com/search/results/people/?keywords=BERNARD+HAMPARSOUMIAN+IVECO+PROVENCE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=IVECO+PROVENCE&ou=VITROLLES,https://www.societe.com/cgi-bin/search?champs=409059706,,,,100-199,2023,GE,6,9,,75231626,,-1286208,2025,30,1996-10-01,SAS,PHOCEENS V I P,,,non,non,,1090,FR23409059706,active,,409059706,40905970600021,45.11Z,ZI  ESTROUBLANS 18 AVENUE DE ROME 13127 VITROLLES,43.4336994040731,5.25433602434633,,,,FREDERICO SORVILLO (Président de SAS); DELOITTE & ASSOCIES (Commissaire aux comptes titulaire),non,oui,2026-08-04,sirene,VITROLLES
JFC BY MARY AUTOMOBILES,C,33,a contacter,,,,,,,,,,,,ecommerce_negoce,Commerce de voitures et de vehicules automobiles legers,BIEVILLE-BEUVILLE,14112,14,Normandie,,,,FRANCOIS MARY,Directeur Général,effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/428681241,https://annuaire-entreprises.data.gouv.fr/entreprise/428681241,https://annuaire-entreprises.data.gouv.fr/annonces/428681241,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/428681241,https://annuaire-entreprises.data.gouv.fr/dirigeants/428681241,"https://www.google.com/maps?q=49.2275550388921,-0.367158012524588",https://www.google.com/search?q=JFC+BY+MARY+AUTOMOBILES+BIEVILLE-BEUVILLE,https://news.google.com/search?hl=fr&q=%22JFC+BY+MARY+AUTOMOBILES%22,https://www.linkedin.com/search/results/companies/?keywords=JFC+BY+MARY+AUTOMOBILES,https://www.linkedin.com/search/results/people/?keywords=FRANCOIS+MARY+JFC+BY+MARY+AUTOMOBILES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=JFC+BY+MARY+AUTOMOBILES&ou=BIEVILLE-BEUVILLE,https://www.societe.com/cgi-bin/search?champs=428681241,,,,20-49,2023,ETI,6,14,,48091736,,406226,2024,27,1999-12-17,SAS,,JFC BY MARY AUTOMOBILES,,non,non,,1090,FR81428681241,active,,428681241,42868124100074,45.11Z,PARC D'ACTIVITES DE LA BIJUDE 3 BOULEVARD DU SUFFOLK 14112 BIEVILLE-BEUVILLE,49.2275550388921,-0.367158012524588,,,,TALENZ ALTEIS AUDIT (Commissaire aux comptes titulaire); FRANCOIS MARY DEVELOPPEMENT (Président de SAS); ASKIL AUDIT NORMANDIE (Commissaire aux comptes titulaire),non,oui,2026-08-18,sirene,BIEVILLE-BEUVILLE
