nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
NUMBR NICE,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,NICE,06000,06,Provence-Alpes-Cote d'Azur,,,,NUMBR,Président de SAS,ca+15|effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/795062033,https://annuaire-entreprises.data.gouv.fr/entreprise/795062033,https://annuaire-entreprises.data.gouv.fr/annonces/795062033,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/795062033,https://annuaire-entreprises.data.gouv.fr/dirigeants/795062033,"https://www.google.com/maps?q=43.699908032753186,7.264638958025859",https://www.google.com/search?q=NUMBR+NICE+NICE,https://news.google.com/search?hl=fr&q=%22NUMBR+NICE%22,https://www.linkedin.com/search/results/companies/?keywords=NUMBR+NICE,https://www.linkedin.com/search/results/people/?keywords=NUMBR+NUMBR+NICE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=NUMBR+NICE&ou=NICE,https://www.societe.com/cgi-bin/search?champs=795062033,,,,10-19,2023,ETI,2,6,,1863226,,226848,2024,13,2013-09-02,SAS,,NUMBR,,non,non,,,FR52795062033,active,,795062033,79506203300068,69.20Z,13 RUE ALPHONSE KARR 06000 NICE,43.699908032753186,7.264638958025859,,,,,non,oui,2026-08-04,sirene,NICE
PNM,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,MARSEILLE,13006,13,Provence-Alpes-Cote d'Azur,,,,NUMERIS AIX-MARSEILLE,Président de SAS,ca+15|effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/539327528,https://annuaire-entreprises.data.gouv.fr/entreprise/539327528,https://annuaire-entreprises.data.gouv.fr/annonces/539327528,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/539327528,https://annuaire-entreprises.data.gouv.fr/dirigeants/539327528,"https://www.google.com/maps?q=43.288747513,5.379286421",https://www.google.com/search?q=PNM+MARSEILLE,https://news.google.com/search?hl=fr&q=%22PNM%22,https://www.linkedin.com/search/results/companies/?keywords=PNM,https://www.linkedin.com/search/results/people/?keywords=NUMERIS+AIX-MARSEILLE+PNM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=PNM&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=539327528,,,,20-49,2023,PME,2,3,,2107076,,237540,2023,14,2012-01-19,SAS,PNM,,,non,non,,0787,FR92539327528,active,,539327528,53932752800029,69.20Z,36 RUE SAINT JACQUES 13006 MARSEILLE,43.288747513,5.379286421,,,,TCKL AUDIT (Commissaire aux comptes titulaire),non,oui,2026-08-13,sirene,MARSEILLE
Y2A EXPERTS,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,GRASSE,06130,06,Provence-Alpes-Cote d'Azur,,,,SALIME MEKAHZNI,Président de SAS,ca+15|effectif+10|categorie+5|multi-sites+8|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/834874273,https://annuaire-entreprises.data.gouv.fr/entreprise/834874273,https://annuaire-entreprises.data.gouv.fr/annonces/834874273,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/834874273,https://annuaire-entreprises.data.gouv.fr/dirigeants/834874273,"https://www.google.com/maps?q=43.640802753,6.9121612958",https://www.google.com/search?q=Y2A+EXPERTS+GRASSE,https://news.google.com/search?hl=fr&q=%22Y2A+EXPERTS%22,https://www.linkedin.com/search/results/companies/?keywords=Y2A+EXPERTS,https://www.linkedin.com/search/results/people/?keywords=SALIME+MEKAHZNI+Y2A+EXPERTS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=Y2A+EXPERTS&ou=GRASSE,https://www.societe.com/cgi-bin/search?champs=834874273,,,,10-19,2023,PME,2,3,,1586179,,170779,2022,8,2018-01-23,SAS,,,,non,non,,0787,FR90834874273,active,,834874273,83487427300024,69.20Z,14 CHEMIN DES CHENES 06130 GRASSE,43.640802753,6.9121612958,,,,,non,oui,2026-08-05,sirene,GRASSE
COSMA,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,VILLARS-LES-DOMBES,01330,01,Auvergne-Rhone-Alpes,,,,BRYAN DIMITRI OBADIA,Président de SAS,site+8|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://cosma.com,https://www.pappers.fr/entreprise/750293847,https://annuaire-entreprises.data.gouv.fr/entreprise/750293847,https://annuaire-entreprises.data.gouv.fr/annonces/750293847,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/750293847,https://annuaire-entreprises.data.gouv.fr/dirigeants/750293847,"https://www.google.com/maps?q=45.999886397,5.0275315908",https://www.google.com/search?q=COSMA+VILLARS-LES-DOMBES,https://news.google.com/search?hl=fr&q=%22COSMA%22,https://www.linkedin.com/search/results/companies/?keywords=COSMA,https://www.linkedin.com/search/results/people/?keywords=BRYAN+DIMITRI+OBADIA+COSMA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=COSMA&ou=VILLARS-LES-DOMBES,https://www.societe.com/cgi-bin/search?champs=750293847,https://fr.trustpilot.com/review/cosma.com,,cosma.com,6-9,2023,PME,1,3,,831962,,99880,2024,14,2012-03-01,SAS,,,,non,non,,"0787, 9999",FR45750293847,active,,750293847,75029384700034,69.20Z,458 RUE DE DOMBES 01330 VILLARS-LES-DOMBES,45.999886397,5.0275315908,,,,,oui,oui,2026-08-01,sirene,VILLARS-LES-DOMBES
ECIA,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,MARSEILLE,13016,13,Provence-Alpes-Cote d'Azur,,,,NICOLAS DUPUIS,Gérant,site+8|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://ecia.fr,https://www.pappers.fr/entreprise/415055219,https://annuaire-entreprises.data.gouv.fr/entreprise/415055219,https://annuaire-entreprises.data.gouv.fr/annonces/415055219,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/415055219,https://annuaire-entreprises.data.gouv.fr/dirigeants/415055219,"https://www.google.com/maps?q=43.362463277,5.3213759081",https://www.google.com/search?q=ECIA+MARSEILLE,https://news.google.com/search?hl=fr&q=%22ECIA%22,https://www.linkedin.com/search/results/companies/?keywords=ECIA,https://www.linkedin.com/search/results/people/?keywords=NICOLAS+DUPUIS+ECIA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ECIA&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=415055219,https://fr.trustpilot.com/review/ecia.fr,https://www.linkedin.com/company/boischaut,ecia.fr,10-19,2023,PME,1,3,,705441,,2781,2024,28,1998-01-05,SARL,,,,non,non,,0787,FR46415055219,active,,415055219,41505521900034,69.20Z,37 RUE LE PELLETIER 13016 MARSEILLE,43.362463277,5.3213759081,,,,,oui,oui,2026-08-08,sirene,MARSEILLE
FIDEXCOM NICE,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,NICE,06100,06,Provence-Alpes-Cote d'Azur,,,,DENIS PIERRE LUC SALOMON,Gérant,site+8|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://fidexcomnice.fr,https://www.pappers.fr/entreprise/480244151,https://annuaire-entreprises.data.gouv.fr/entreprise/480244151,https://annuaire-entreprises.data.gouv.fr/annonces/480244151,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/480244151,https://annuaire-entreprises.data.gouv.fr/dirigeants/480244151,"https://www.google.com/maps?q=43.722816116,7.2566356113",https://www.google.com/search?q=FIDEXCOM+NICE+NICE,https://news.google.com/search?hl=fr&q=%22FIDEXCOM+NICE%22,https://www.linkedin.com/search/results/companies/?keywords=FIDEXCOM+NICE,https://www.linkedin.com/search/results/people/?keywords=DENIS+PIERRE+LUC+SALOMON+FIDEXCOM+NICE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FIDEXCOM+NICE&ou=NICE,https://www.societe.com/cgi-bin/search?champs=480244151,https://fr.trustpilot.com/review/fidexcomnice.fr,,fidexcomnice.fr,10-19,2023,PME,1,3,,907367,,18439,2023,21,2005-01-06,SARL,,FIDEXCOM NICE,,non,non,,0787,FR01480244151,active,,480244151,48024415100035,69.20Z,RESIDENCE NICE LE RAY BAT.F 54 BOULEVARD GORBELLA 06100 NICE,43.722816116,7.2566356113,,,,,oui,oui,2026-08-05,sirene,NICE
LUCEM ASSOCIES,B,48,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,MARSEILLE,13012,13,Provence-Alpes-Cote d'Azur,,,,LUCILE DE PASQUIER DE FRANCLIEU,Gérant,site+8|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://lucemassocies.com,https://www.pappers.fr/entreprise/532977006,https://annuaire-entreprises.data.gouv.fr/entreprise/532977006,https://annuaire-entreprises.data.gouv.fr/annonces/532977006,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/532977006,https://annuaire-entreprises.data.gouv.fr/dirigeants/532977006,"https://www.google.com/maps?q=43.297333716,5.4235506048",https://www.google.com/search?q=LUCEM+ASSOCIES+MARSEILLE,https://news.google.com/search?hl=fr&q=%22LUCEM+ASSOCIES%22,https://www.linkedin.com/search/results/companies/?keywords=LUCEM+ASSOCIES,https://www.linkedin.com/search/results/people/?keywords=LUCILE+DE+PASQUIER+DE+FRANCLIEU+LUCEM+ASSOCIES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=LUCEM+ASSOCIES&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=532977006,https://fr.trustpilot.com/review/lucemassocies.com,,lucemassocies.com,3-5,2023,PME,1,2,,429592,,52312,2024,15,2011-06-08,SARL,,,,non,non,,0787,FR05532977006,active,,532977006,53297700600024,69.20Z,ACTIPOLE 12 7 RUE GASTON DE FLOTTE 13012 MARSEILLE,43.297333716,5.4235506048,,,,,oui,oui,2026-08-15,sirene,MARSEILLE
AUFIDEC,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,COURSAN,11110,11,Occitanie,04 68 70 20 37,aufidec@orange.fr,mx_ok,JEAN-BERNARD FOUNEAU,Gérant,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://aufidec.fr,https://www.pappers.fr/entreprise/508389335,https://annuaire-entreprises.data.gouv.fr/entreprise/508389335,https://annuaire-entreprises.data.gouv.fr/annonces/508389335,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/508389335,https://annuaire-entreprises.data.gouv.fr/dirigeants/508389335,"https://www.google.com/maps?q=43.232370582,3.0548091388",https://www.google.com/search?q=AUFIDEC+COURSAN,https://news.google.com/search?hl=fr&q=%22AUFIDEC%22,https://www.linkedin.com/search/results/companies/?keywords=AUFIDEC,https://www.linkedin.com/search/results/people/?keywords=JEAN-BERNARD+FOUNEAU+AUFIDEC,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AUFIDEC&ou=COURSAN,https://www.societe.com/cgi-bin/search?champs=508389335,https://fr.trustpilot.com/review/aufidec.fr,,aufidec.fr,3-5,2023,PME,1,2,,,,,2016,18,2008-09-23,SARL,,AUFIDEC,,non,non,,0787,FR60508389335,active,,508389335,50838933500029,69.20Z,8 AVENUE DE TOULOUSE 11110 COURSAN,43.232370582,3.0548091388,site,oui,,,oui,oui,2026-08-10,sirene,COURSAN
CAPCIR,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,CARCASSONNE,11000,11,Occitanie,07 62 60 13 63,dpo@capcir.fr,mx_ok,JAUMIER,Gérant et associé indéfiniment responsable,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://capcir.fr,https://www.pappers.fr/entreprise/891656696,https://annuaire-entreprises.data.gouv.fr/entreprise/891656696,https://annuaire-entreprises.data.gouv.fr/annonces/891656696,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/891656696,https://annuaire-entreprises.data.gouv.fr/dirigeants/891656696,"https://www.google.com/maps?q=43.208064027,2.3234463218",https://www.google.com/search?q=CAPCIR+CARCASSONNE,https://news.google.com/search?hl=fr&q=%22CAPCIR%22,https://www.linkedin.com/search/results/companies/?keywords=CAPCIR,https://www.linkedin.com/search/results/people/?keywords=JAUMIER+CAPCIR,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CAPCIR&ou=CARCASSONNE,https://www.societe.com/cgi-bin/search?champs=891656696,https://fr.trustpilot.com/review/capcir.fr,https://www.linkedin.com/company/capcir-officiel,capcir.fr,10-19,2023,PME,1,1,,,,,,5,2021-01-01,6589,,,,non,non,,0787,FR33891656696,active,,891656696,89165669600012,69.20Z,ZI LA BOURIETTE 205 BD JOSEPH GAY LUSSAC 11000 CARCASSONNE,43.208064027,2.3234463218,site,non,,MARIN & ASS (Gérant et associé indéfiniment responsable); OLOX CONSEILS (Associé indéfiniment responsable),oui,oui,2026-08-09,sirene,CARCASSONNE
FC EXPERTISE,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,MARSEILLE,13008,13,Provence-Alpes-Cote d'Azur,06 66 31 41 15,cabinetfcexpertise@gmail.com,mx_ok,DOMINIQUE CLARO,Gérant,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://fcexpertise.com,https://www.pappers.fr/entreprise/513367938,https://annuaire-entreprises.data.gouv.fr/entreprise/513367938,https://annuaire-entreprises.data.gouv.fr/annonces/513367938,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/513367938,https://annuaire-entreprises.data.gouv.fr/dirigeants/513367938,"https://www.google.com/maps?q=43.279644655,5.3880443219",https://www.google.com/search?q=FC+EXPERTISE+MARSEILLE,https://news.google.com/search?hl=fr&q=%22FC+EXPERTISE%22,https://www.linkedin.com/search/results/companies/?keywords=FC+EXPERTISE,https://www.linkedin.com/search/results/people/?keywords=DOMINIQUE+CLARO+FC+EXPERTISE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FC+EXPERTISE&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=513367938,https://fr.trustpilot.com/review/fcexpertise.com,,fcexpertise.com,10-19,2023,PME,1,3,,,,149503,2020,17,2009-07-01,SARL,,,,non,non,,0787,FR03513367938,active,,513367938,51336793800034,69.20Z,135 AVENUE DU PRADO 13008 MARSEILLE,43.279644655,5.3880443219,site,oui,,JEAN-MARC FALGAS (Gérant),oui,oui,2026-08-17,sirene,MARSEILLE
FIDATEX,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,NICE,06000,06,Provence-Alpes-Cote d'Azur,04 93 16 19 19,fidatex@fidatex.fr,mx_ok,YOUNESS MOUJAHID,Président de SAS,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://fidatex.fr,https://www.pappers.fr/entreprise/828516542,https://annuaire-entreprises.data.gouv.fr/entreprise/828516542,https://annuaire-entreprises.data.gouv.fr/annonces/828516542,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/828516542,https://annuaire-entreprises.data.gouv.fr/dirigeants/828516542,"https://www.google.com/maps?q=43.7022342800925,7.26682913090792",https://www.google.com/search?q=FIDATEX+NICE,https://news.google.com/search?hl=fr&q=%22FIDATEX%22,https://www.linkedin.com/search/results/companies/?keywords=FIDATEX,https://www.linkedin.com/search/results/people/?keywords=YOUNESS+MOUJAHID+FIDATEX,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FIDATEX&ou=NICE,https://www.societe.com/cgi-bin/search?champs=828516542,https://fr.trustpilot.com/review/fidatex.fr,https://www.linkedin.com/company/fidatex,fidatex.fr,10-19,2023,PME,1,3,,,,42446,2025,9,2017-03-07,SAS,,,,non,non,,"0787, 9999",FR07828516542,active,,828516542,82851654200036,69.20Z,33 AVENUE JEAN MEDECIN 06000 NICE,43.7022342800925,7.26682913090792,site,non,,,oui,oui,2026-08-06,sirene,NICE
GFC ANTIBES,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,ANTIBES,06600,06,Provence-Alpes-Cote d'Azur,04 97 21 11 11,antibes@gfcantibes.fr,mx_ok,DCMH,Président de SAS,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://gfcantibes.fr,https://www.pappers.fr/entreprise/415125533,https://annuaire-entreprises.data.gouv.fr/entreprise/415125533,https://annuaire-entreprises.data.gouv.fr/annonces/415125533,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/415125533,https://annuaire-entreprises.data.gouv.fr/dirigeants/415125533,"https://www.google.com/maps?q=43.592885757,7.1208448712",https://www.google.com/search?q=GFC+ANTIBES+ANTIBES,https://news.google.com/search?hl=fr&q=%22GFC+ANTIBES%22,https://www.linkedin.com/search/results/companies/?keywords=GFC+ANTIBES,https://www.linkedin.com/search/results/people/?keywords=DCMH+GFC+ANTIBES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=GFC+ANTIBES&ou=ANTIBES,https://www.societe.com/cgi-bin/search?champs=415125533,https://fr.trustpilot.com/review/gfcantibes.fr,,gfcantibes.fr,10-19,2023,PME,1,3,,,,84715,2025,28,1998-01-14,SAS,,,,non,non,,0787,FR13415125533,active,,415125533,41512553300026,69.20Z,22 ET 24 AVENUE DE NICE 06600 ANTIBES,43.592885757,7.1208448712,site,non,cannes@gfcexpertise.fr,,oui,oui,2026-08-07,sirene,ANTIBES
HERMES CONSULTANTS ALPES LEMAN,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,EPAGNY METZ-TESSY,74330,74,Auvergne-Rhone-Alpes,04 50 05 32 38,luccanton@hermesconsultants.fr,mx_ok,LUC JEAN MARC CANTON,Gérant,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://hermesconsultantsalpesleman.fr,https://www.pappers.fr/entreprise/517612974,https://annuaire-entreprises.data.gouv.fr/entreprise/517612974,https://annuaire-entreprises.data.gouv.fr/annonces/517612974,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/517612974,https://annuaire-entreprises.data.gouv.fr/dirigeants/517612974,"https://www.google.com/maps?q=45.934978511,6.1161853451",https://www.google.com/search?q=HERMES+CONSULTANTS+ALPES+LEMAN+EPAGNY+METZ-TESSY,https://news.google.com/search?hl=fr&q=%22HERMES+CONSULTANTS+ALPES+LEMAN%22,https://www.linkedin.com/search/results/companies/?keywords=HERMES+CONSULTANTS+ALPES+LEMAN,https://www.linkedin.com/search/results/people/?keywords=LUC+JEAN+MARC+CANTON+HERMES+CONSULTANTS+ALPES+LEMAN,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=HERMES+CONSULTANTS+ALPES+LEMAN&ou=EPAGNY+METZ-TESSY,https://www.societe.com/cgi-bin/search?champs=517612974,https://fr.trustpilot.com/review/hermesconsultantsalpesleman.fr,,hermesconsultantsalpesleman.fr,3-5,2023,PME,1,4,,,,,,17,2009-10-03,SARL,,,,non,non,,0787,FR78517612974,active,,517612974,51761297400041,69.20Z,PARK NORD BATIMENT LES PLEIADES RTE DE LA BOUVARDE 74330 EPAGNY METZ-TESSY,45.934978511,6.1161853451,site,non,,,oui,oui,2026-08-01,sirene,EPAGNY METZ-TESSY
OLIVER AUDIT,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,NARBONNE,11100,11,Occitanie,04 68 49 69 65,foliver@oliveraudit.fr,mx_ok,FLORENT NICOLAS OLIVER,Président de SAS,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://oliveraudit.fr,https://www.pappers.fr/entreprise/818816407,https://annuaire-entreprises.data.gouv.fr/entreprise/818816407,https://annuaire-entreprises.data.gouv.fr/annonces/818816407,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/818816407,https://annuaire-entreprises.data.gouv.fr/dirigeants/818816407,"https://www.google.com/maps?q=43.180449037,3.0173369545",https://www.google.com/search?q=OLIVER+AUDIT+NARBONNE,https://news.google.com/search?hl=fr&q=%22OLIVER+AUDIT%22,https://www.linkedin.com/search/results/companies/?keywords=OLIVER+AUDIT,https://www.linkedin.com/search/results/people/?keywords=FLORENT+NICOLAS+OLIVER+OLIVER+AUDIT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=OLIVER+AUDIT&ou=NARBONNE,https://www.societe.com/cgi-bin/search?champs=818816407,https://fr.trustpilot.com/review/oliveraudit.fr,,oliveraudit.fr,3-5,2023,PME,1,1,,,,,,10,2016-03-15,SAS,,,,non,non,,0787,FR87818816407,active,,818816407,81881640700014,69.20Z,ESPACE SOLEIL BT B 1 ALLEE CHRISTOPHE DOMINICI 11100 NARBONNE,43.180449037,3.0173369545,site,non,,,oui,oui,2026-08-10,sirene,NARBONNE
POITAU AND CO,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,AIX-EN-PROVENCE,13290,13,Provence-Alpes-Cote d'Azur,06 69 09 59 62,expert@poitauandco.com,mx_ok,THIERRY POITAU,Gérant,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://poitauandco.com,https://www.pappers.fr/entreprise/518542691,https://annuaire-entreprises.data.gouv.fr/entreprise/518542691,https://annuaire-entreprises.data.gouv.fr/annonces/518542691,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/518542691,https://annuaire-entreprises.data.gouv.fr/dirigeants/518542691,"https://www.google.com/maps?q=43.49381476,5.3448911896",https://www.google.com/search?q=POITAU+AND+CO+AIX-EN-PROVENCE,https://news.google.com/search?hl=fr&q=%22POITAU+AND+CO%22,https://www.linkedin.com/search/results/companies/?keywords=POITAU+AND+CO,https://www.linkedin.com/search/results/people/?keywords=THIERRY+POITAU+POITAU+AND+CO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=POITAU+AND+CO&ou=AIX-EN-PROVENCE,https://www.societe.com/cgi-bin/search?champs=518542691,https://fr.trustpilot.com/review/poitauandco.com,,poitauandco.com,6-9,2023,PME,1,3,,,,,,17,2009-11-27,SARL,POITAU & CO,,,non,non,,0787,FR91518542691,active,,518542691,51854269100036,69.20Z,BAT B 425 RUE RENE DESCARTES 13290 AIX-EN-PROVENCE,43.49381476,5.3448911896,site,non,,,oui,oui,2026-08-14,sirene,AIX-EN-PROVENCE
SC2L EXPERTISE COMPTABLE,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,GAP,05000,05,Provence-Alpes-Cote d'Azur,07 71 24 81 13,sc2lexpertise@hotmail.com,mx_ok,STEPHANE GERMAIN GILBERT LAMY,Président de SAS,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://sc2lexpertisecomptable.fr,https://www.pappers.fr/entreprise/807684493,https://annuaire-entreprises.data.gouv.fr/entreprise/807684493,https://annuaire-entreprises.data.gouv.fr/annonces/807684493,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/807684493,https://annuaire-entreprises.data.gouv.fr/dirigeants/807684493,"https://www.google.com/maps?q=44.5613834834895,6.07854399812051",https://www.google.com/search?q=SC2L+EXPERTISE+COMPTABLE+GAP,https://news.google.com/search?hl=fr&q=%22SC2L+EXPERTISE+COMPTABLE%22,https://www.linkedin.com/search/results/companies/?keywords=SC2L+EXPERTISE+COMPTABLE,https://www.linkedin.com/search/results/people/?keywords=STEPHANE+GERMAIN+GILBERT+LAMY+SC2L+EXPERTISE+COMPTABLE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SC2L+EXPERTISE+COMPTABLE&ou=GAP,https://www.societe.com/cgi-bin/search?champs=807684493,https://fr.trustpilot.com/review/sc2lexpertisecomptable.fr,,sc2lexpertisecomptable.fr,3-5,2023,PME,1,4,,,,,,12,2014-10-13,SAS,SC2L,SC2L EXPERTISE COMPTABLE,,non,non,,"9999, 0787",FR87807684493,active,,807684493,80768449300040,69.20Z,16 BOULEVARD DE LA LIBERATION 05000 GAP,44.5613834834895,6.07854399812051,site,oui,,,oui,oui,2026-08-03,sirene,GAP
SMART CONSEILS,B,47,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,VITROLLES,13127,13,Provence-Alpes-Cote d'Azur,07 80 74 25 80,ishahrour@smartconseils.com,mx_ok,SAMIR DEROUICHE,Gérant,email+12|tel+10|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://smartconseils.com,https://www.pappers.fr/entreprise/909265613,https://annuaire-entreprises.data.gouv.fr/entreprise/909265613,https://annuaire-entreprises.data.gouv.fr/annonces/909265613,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/909265613,https://annuaire-entreprises.data.gouv.fr/dirigeants/909265613,"https://www.google.com/maps?q=43.457568142,5.2488961357",https://www.google.com/search?q=SMART+CONSEILS+VITROLLES,https://news.google.com/search?hl=fr&q=%22SMART+CONSEILS%22,https://www.linkedin.com/search/results/companies/?keywords=SMART+CONSEILS,https://www.linkedin.com/search/results/people/?keywords=SAMIR+DEROUICHE+SMART+CONSEILS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SMART+CONSEILS&ou=VITROLLES,https://www.societe.com/cgi-bin/search?champs=909265613,https://fr.trustpilot.com/review/smartconseils.com,,smartconseils.com,3-5,2023,PME,1,2,,,,,,4,2022-02-01,SARL,,CABINET SMART CONSEILS,,non,non,,0787,FR02909265613,active,,909265613,90926561300028,69.20Z,BATIMENT 2B 2 AVENUE JEAN MOULIN 13127 VITROLLES,43.457568142,5.2488961357,site,non,,,oui,oui,2026-08-15,sirene,VITROLLES
ARA-PL PROVENCE,B,46,a contacter,,,,,,,,,,,,comptabilite,Activites comptables,MARSEILLE,13008,13,Provence-Alpes-Cote d'Azur,06 25 65 85 23,,,,,site+8|tel+10|effectif+10|categorie+5|multi-sites+8|labels+5,https://araplprovence.com,https://www.pappers.fr/entreprise/313565970,https://annuaire-entreprises.data.gouv.fr/entreprise/313565970,https://annuaire-entreprises.data.gouv.fr/annonces/313565970,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/313565970,https://annuaire-entreprises.data.gouv.fr/dirigeants/313565970,"https://www.google.com/maps?q=43.280808292,5.3876337782",https://www.google.com/search?q=ARA-PL+PROVENCE+MARSEILLE,https://news.google.com/search?hl=fr&q=%22ARA-PL+PROVENCE%22,https://www.linkedin.com/search/results/companies/?keywords=ARA-PL+PROVENCE,,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ARA-PL+PROVENCE&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=313565970,https://fr.trustpilot.com/review/araplprovence.com,,araplprovence.com,20-49,2023,PME,2,3,,,,,,48,1978-01-01,Association declaree,,,,non,non,"Qualiopi, Organisme de formation, ESS",0787,FR70313565970,active,,313565970,31356597000032,69.20Z,LE GRAND PRADO 6 ALLEE TURCAT MERY 13008 MARSEILLE,43.280808292,5.3876337782,,,,,oui,oui,2026-08-12,sirene,MARSEILLE
